Date,POONDI,CHOLAVARAM,REDHILLS,CHEMBARAMBAKKAM,Total,,,,,
30-05-2005,184,0,1379,72,1635,,,,,
31-05-2005,181.8,0,1370,70,1621.8,,,,,
1/6/2005,179.5,0,1361,68,1608.5,,,,,
2/6/2005,177.3,0,1352,66,1595.3,,,,,
3/6/2005,175.1,0,1343,64,1582.1,,,,,
4/6/2005,173.7,0,1334,62,1569.7,,,,,
5/6/2005,171.5,0,1325,60,1556.5,,,,,
6/6/2005,169.4,0,1316,58,1543.4,,,,,
7/6/2005,167.2,0,1307,56,1530.2,,,,,
8/6/2005,165.1,0,1298,54,1517.1,,,,,
9/6/2005,163.7,0,1289,54,1506.7,,,,,
10/6/2005,1177,427,1794,1908,5306,,,,,
11/6/2005,1153,425,1797,1900,5275,,,,,
12/6/2005,1130,423,1800,1892,5245,,,,,
13-06-2005,155.6,0,1253,48,1456.6,,,,,
14-06-2005,153.6,0,1244,47,1444.6,,,,,
15-06-2005,151.6,0,1235,46,1432.6,,,,,
16-06-2005,149.6,0,1226,45,1420.6,,,,,
17-06-2005,147.7,0,1217,44,1408.7,,,,,
18-06-2005,145.7,0,1208,44,1397.7,,,,,
19-06-2005,143.8,0,1199,42,1384.8,,,,,
20-06-2005,141.9,0,1190,41,1372.9,,,,,
21-06-2005,143.2,0,1181,40,1364.2,,,,,
22-06-2005,141.9,0,1172,39,1352.9,,,,,
23-06-2005,140.7,0,1163,38,1341.7,,,,,
24-06-2005,138.9,0,1154,37,1329.9,,,,,
25-06-2005,137,0,1145,36,1318,,,,,
26-06-2005,135.2,0,1136,35,1306.2,,,,,
27-06-2005,133.4,0,1127,34,1294.4,,,,,
28-06-2005,131.6,0,1118,33,1282.6,,,,,
29-06-2005,129.9,0,1109,32,1270.9,,,,,
30-06-2005,128.1,0,1100,31,1259.1,,,,,
1/7/2005,126.4,0,1091,30,1247.4,,,,,
2/7/2005,124.7,0,1082,29,1235.7,,,,,
3/7/2005,123,0,1073,28,1224,,,,,
4/7/2005,121.3,0,1064,27,1212.3,,,,,
5/7/2005,119.7,0,1055,26,1200.7,,,,,
6/7/2005,118.6,0,1046,25,1189.6,,,,,
7/7/2005,117,0,1037,24,1178,,,,,
8/7/2005,115.4,0,1028,23,1166.4,,,,,
9/7/2005,113.8,0,1019,22,1154.8,,,,,
10/7/2005,112.3,0,1010,21,1143.3,,,,,
11/7/2005,110.7,0,1001,20,1131.7,,,,,
12/7/2005,109.2,0,992,19,1120.2,,,,,
13-07-2005,107.7,0,983,18,1108.7,,,,,
14-07-2005,106.2,0,974,17,1097.2,,,,,
15-07-2005,105.2,0,965,16,1086.2,,,,,
16-07-2005,103.8,0,956,15,1074.8,,,,,
17-07-2005,102.3,0,947,14,1063.3,,,,,
18-07-2005,100.9,0,938,13,1051.9,,,,,
19-07-2005,99.5,0,929,12,1040.5,,,,,
20-07-2005,98.6,0,920,11,1029.6,,,,,
21-07-2005,99.5,0,911,15,1025.5,,,,,
22-07-2005,98.1,0,902,14,1014.1,,,,,
23-07-2005,97.2,0,893,13,1003.2,,,,,
24-07-2005,96.3,0,893,13,1002.3,,,,,
25-07-2005,95,0,886,12,993,,,,,
26-07-2005,94.1,0,877,11,982.1,,,,,
27-07-2005,93.3,0,868,10,971.3,,,,,
28-07-2005,92.4,0,859,9,960.4,,,,,
29-07-2005,91.5,0,850,9,950.5,,,,,
30-07-2005,90.7,0,841,8,939.7,,,,,
31-07-2005,89.9,0,832,7,928.9,,,,,
1/8/2005,89,0,823,6,918,,,,,
2/8/2005,88.2,0,814,5,907.2,,,,,
3/8/2005,87.4,0,805,4,896.4,,,,,
4/8/2005,86.6,0,796,3,885.6,,,,,
5/8/2005,85.8,0,787,2,874.8,,,,,
6/8/2005,85,0,778,0,863,,,,,
7/8/2005,84.2,0,769,0,853.2,,,,,
8/8/2005,83.5,0,760,0,843.5,,,,,
9/8/2005,83.1,0,751,0,834.1,,,,,
10/8/2005,82.3,0,742,0,824.3,,,,,
11/8/2005,81.6,0,733,0,814.6,,,,,
12/8/2005,80.8,0,724,0,804.8,,,,,
13-08-2005,80.1,0,715,0,795.1,,,,,
14-08-2005,79.4,0,706,0,785.4,,,,,
15-08-2005,80.5,0,697,0,777.5,,,,,
16-08-2005,81.6,0,688,0,769.6,,,,,
17-08-2005,83.3,0,680,0,763.3,,,,,
18-08-2005,82.7,0,671,0,753.7,,,,,
19-08-2005,81.9,0,662,0,743.9,,,,,
20-08-2005,81.2,0,653,0,734.2,,,,,
21-08-2005,80.5,0,644,0,724.5,,,,,
22-08-2005,79.7,0,635,0,714.7,,,,,
23-08-2005,79.4,0,626,0,705.4,,,,,
24-08-2005,78.7,0,617,0,695.7,,,,,
25-08-2005,77.9,0,608,0,685.9,,,,,
26-08-2005,83.5,0,599,0,682.5,,,,,
27-08-2005,83.1,0,590,0,673.1,,,,,
28-08-2005,82.3,0,581,0,663.3,,,,,
29-08-2005,81.6,0,572,0,653.6,,,,,
30-08-2005,80.8,0,563,0,643.8,,,,,
31-08-2005,80.1,0,554,0,634.1,,,,,
1/9/2005,79.4,0,545,0,624.4,,,,,
2/9/2005,79,0,536,0,615,,,,,
3/9/2005,78.3,0,527,0,605.3,,,,,
4/9/2005,72.9,0,518,0,590.9,,,,,
5/9/2005,64.8,0,513.56,0,578.36,,,,,
6/9/2005,56.7,0,509.3,0,566,,,,,
7/9/2005,52.4,0,505,0,557.4,,,,,
8/9/2005,50.4,0,501,0,551.4,,,,,
9/9/2005,45.7,0,497,0,542.7,,,,,
10/9/2005,40.1,0,492.6,8,540.7,,,,,
11/9/2005,36.2,0,492,15,543.2,,,,,
12/9/2005,32.5,0,492,15,539.5,,,,,
13-09-2005,29,0,490,15,534,,,,,
14-09-2005,25.1,0,486,15,526.1,,,,,
15-09-2005,21.6,0,482,14,517.6,,,,,
16-09-2005,18,0,478,13,509,,,,,
17-09-2005,14.9,0,474,12,500.9,,,,,
18-09-2005,11.8,0,469,11,491.8,,,,,
19-09-2005,10,0,464,10,484,,,,,
20-09-2005,9.1,0,458,9,476.1,,,,,
21-09-2005,9,0,451,8,468,,,,,
22-09-2005,8.9,0,444,7,459.9,,,,,
23-09-2005,10.2,0,439,6,455.2,,,,,
24-09-2005,10.1,0,432,5,447.1,,,,,
25-09-2005,14.6,0,427,11,452.6,,,,,
26-09-2005,15.3,0,422,11,448.3,,,,,
27-09-2005,15.2,0,417,10,442.2,,,,,
28-09-2005,16.5,0,412,9,437.5,,,,,
29-09-2005,18.3,0,407,8,433.3,,,,,
30-09-2005,18.18,0,402,9,429.18,,,,,
1/10/2005,18.18,0,397,9,424.18,,,,,
2/10/2005,18.08,0,392,9,419.08,,,,,
3/10/2005,18.08,0,387,8,413.08,,,,,
4/10/2005,18.3,0,382,7,407.3,,,,,
5/10/2005,18.4,0,377,6,401.4,,,,,
6/10/2005,18.4,0,372,5,395.4,,,,,
7/10/2005,18.3,0,367,4,389.3,,,,,
8/10/2005,18.2,0,362,3,383.2,,,,,
9/10/2005,18.2,0,357,2,377.2,,,,,
10/10/2005,18.2,0,352,1,371.2,,,,,
11/10/2005,18.2,0,348,1,367.2,,,,,
12/10/2005,20.7,0,348,16,384.7,,,,,
13-10-2005,37.4,0,351,33,421.4,,,,,
14-10-2005,104.3,0,499,123,726.3,,,,,
15-10-2005,177.3,0,532,152,861.3,,,,,
16-10-2005,220.9,0,532,163,915.9,,,,,
17-10-2005,251.4,0,530,163,944.4,,,,,
18-10-2005,280.8,0,525,163,968.8,,,,,
19-10-2005,322.2,0,529,170,1021.2,,,,,
20-10-2005,373.4,32,539,188,1132.4,,,,,
21-10-2005,433.3,32,537,206,1208.3,,,,,
22-10-2005,503.4,32,535,218,1288.4,,,,,
23-10-2005,571.5,45,565,233,1414.5,,,,,
24-10-2005,642.6,78,587,250,1557.6,,,,,
25-10-2005,708.9,94,615,271,1688.9,,,,,
26-10-2005,790.2,111,680,305,1886.2,,,,,
27-10-2005,873.9,139,783,386,2181.9,,,,,
28-10-2005,1211,361,1446,836,3854,,,,,
29-10-2005,1426.1,462,1504,1075,4467.1,,,,,
30-10-2005,1487.1,523,1540,1177,4727.1,,,,,
31-10-2005,1539.4,550,1550,1235,4874.4,,,,,
1/11/2005,1582.4,569,1570,1259,4980.4,,,,,
2/11/2005,1622,584,1580,1259,5045,,,,,
3/11/2005,1653,596,1584,1268,5101,,,,,
4/11/2005,1693,596,1580,1284,5153,,,,,
5/11/2005,1739,617,1709,1310,5375,,,,,
6/11/2005,1786,631,1721,1371,5509,,,,,
7/11/2005,1955,726,1953,1739,6373,,,,,
8/11/2005,2161,745,2117,2080,7103,,,,,
9/11/2005,2268,756,2257,2387,7668,,,,,
10/11/2005,2351,732,2386,2591,8060,,,,,
11/11/2005,2384,676,2481,2690,8231,,,,,
12/11/2005,2424,658,2532,2728,8342,,,,,
13-11-2005,2444,647,2567,2753,8411,,,,,
14-11-2005,2455,651,2567,2753,8426,,,,,
15-11-2005,2466,654,2565,2753,8438,,,,,
16-11-2005,2478,654,2563,2753,8448,,,,,
17-11-2005,2489,654,2552,2753,8448,,,,,
18-11-2005,2501,652,2542,2753,8448,,,,,
19-11-2005,2518,651,2530,2750,8449,,,,,
20-11-2005,2527,649,2518,2746,8440,,,,,
21-11-2005,2550,647,2506,2743,8446,,,,,
22-11-2005,2609,654,2567,2817,8647,,,,,
23-11-2005,2755,674,2616,2908,8953,,,,,
24-11-2005,2886,765,2794,2986,9431,,,,,
25-11-2005,2826,784,2930,2986,9526,,,,,
26-11-2005,2842,804,3074,3031,9751,,,,,
27-11-2005,2823,782,3139,2908,9652,,,,,
28-11-2005,2823,794,3104,2908,9629,,,,,
29-11-2005,2829,797,3074,2908,9608,,,,,
30-11-2005,2829,797,3052,2908,9586,,,,,
1/12/2005,2826,797,3052,2908,9583,,,,,
2/12/2005,3002,797,3052,2908,9759,,,,,
3/12/2005,3015,831,3262,3120,10228,,,,,
4/12/2005,2982,881,3262,3080,10205,,,,,
5/12/2005,2999,832,3074,3013,9918,,,,,
6/12/2005,3018,832,2966,2960,9776,,,,,
7/12/2005,3054,832,2930,2960,9776,,,,,
8/12/2005,2915,832,2936,2934,9617,,,,,
9/12/2005,2823,832,2936,2830,9421,,,,,
10/12/2005,2823,840,2892,2640,9195,,,,,
11/12/2005,2877,810,2924,2703,9314,,,,,
12/12/2005,2950,771,2996,2740,9457,,,,,
13-12-2005,3090,881,3166,2843,9980,,,,,
14-12-2005,3090,881,3062,2973,10006,,,,,
15-12-2005,3073,881,3032,2986,9972,,,,,
16-12-2005,3104,881,3052,3040,10077,,,,,
17-12-2005,3124,881,3062,3053,10120,,,,,
18-12-2005,3114,881,3078,3040,10113,,,,,
19-12-2005,2902,792,2956,2866,9516,,,,,
20-12-2005,2937,806,2914,2804,9461,,,,,
21-12-2005,2986,824,2944,2855,9609,,,,,
22-12-2005,3028,812,2992,2908,9740,,,,,
23-12-2005,3054,800,3052,2947,9853,,,,,
24-12-2005,3087,788,3088,2960,9923,,,,,
25-12-2005,3093,760,3150,2973,9976,,,,,
26-12-2005,3104,748,3176,2986,10014,,,,,
27-12-2005,3118,760,3176,2986,10040,,,,,
28-12-2005,3131,755,3176,2986,10048,,,,,
29-12-2005,3148,760,3160,2986,10054,,,,,
30-12-2005,3205,763,3147,2986,10101,,,,,
31-12-2005,3231,764,3131,2986,10112,,,,,
1/1/2006,3231,763,3116,2986,10096,,,,,
2/1/2006,3231,762,3100,2986,10079,,,,,
3/1/2006,3231,760,3084,2986,10061,,,,,
4/1/2006,3231,759,3068,2973,10031,,,,,
5/1/2006,3231,759,3052,2973,10015,,,,,
6/1/2006,3231,759,3036,2973,9999,,,,,
7/1/2006,3231,758,3020,2973,9982,,,,,
8/1/2006,3231,757,3004,2973,9965,,,,,
9/1/2006,3231,757,2988,2973,9949,,,,,
10/1/2006,3231,757,2972,2973,9933,,,,,
11/1/2006,3231,755,2956,2973,9915,,,,,
12/1/2006,3231,754,2940,2960,9885,,,,,
13-01-2006,3231,754,2924,2960,9869,,,,,
14-01-2006,3231,753,2908,2960,9852,,,,,
15-01-2006,3231,752,2892,2960,9835,,,,,
16-01-2006,3231,751,2876,2960,9818,,,,,
17-01-2006,3231,750,2860,2960,9801,,,,,
18-01-2006,3231,749,2845,2947,9772,,,,,
19-01-2006,3231,747,2829,2947,9754,,,,,
20-01-2006,3231,745,2813,2947,9736,,,,,
21-01-2006,3171,743,2797,2947,9658,,,,,
22-01-2006,3145,741,2781,2934,9601,,,,,
23-01-2006,3128,739,2765,2934,9566,,,,,
24-01-2006,3114,737,2749,2934,9534,,,,,
25-01-2006,3107,735,2734,2921,9497,,,,,
26-01-2006,3093,733,2718,2921,9465,,,,,
27-01-2006,3085,731,2702,2908,9426,,,,,
28-01-2006,3077,729,2686,2895,9387,,,,,
29-01-2006,3069,727,2671,2882,9349,,,,,
30-01-2006,3055,725,2655,2866,9301,,,,,
31-01-2006,3045,723,2640,2855,9263,,,,,
1/2/2006,3035,721,2624,2843,9223,,,,,
2/2/2006,3025,719,2609,2830,9183,,,,,
3/2/2006,3015,717,2593,2817,9142,,,,,
4/2/2006,3009,715,2577,2804,9105,,,,,
5/2/2006,3002,713,2557,2792,9064,,,,,
6/2/2006,2995,711,2538,2779,9023,,,,,
7/2/2006,2989,709,2518,2779,8995,,,,,
8/2/2006,2982,707,2498,2779,8966,,,,,
9/2/2006,2973,705,2479,2779,8936,,,,,
10/2/2006,2963,703,2459,2766,8891,,,,,
11/2/2006,2953,701,2440,2759,8853,,,,,
12/2/2006,2944,699,2420,2753,8816,,,,,
13-02-2006,2931,697,2400,2746,8774,,,,,
14-02-2006,2921,695,2380,2740,8736,,,,,
15-02-2006,2912,693,2361,2734,8700,,,,,
16-02-2006,2905,691,2341,2728,8665,,,,,
17-02-2006,2896,689,2322,2721,8628,,,,,
18-02-2006,2889,687,2302,2715,8593,,,,,
19-02-2006,2883,685,2283,2708,8559,,,,,
20-02-2006,2877,683,2263,2703,8526,,,,,
21-02-2006,2867,681,2243,2696,8487,,,,,
22-02-2006,2858,679,2223,2690,8450,,,,,
23-02-2006,2851,677,2203,2683,8414,,,,,
24-02-2006,2842,675,2187,2676,8380,,,,,
25-02-2006,2817,673,2171,2669,8330,,,,,
26-02-2006,2779,671,2187,2661,8298,,,,,
27-02-2006,2742,669,2200,2653,8264,,,,,
28-02-2006,2706,667,2216,2645,8234,,,,,
1/3/2006,2669,665,2232,2637,8203,,,,,
2/3/2006,2633,663,2248,2628,8172,,,,,
3/3/2006,2595,661,2264,2620,8140,,,,,
4/3/2006,2624,661,2281,2612,8178,,,,,
5/3/2006,2618,657,2266,2603,8144,,,,,
6/3/2006,2595,655,2253,2598,8101,,,,,
7/3/2006,2559,653,2268,2593,8073,,,,,
8/3/2006,2524,651,2283,2588,8046,,,,,
9/3/2006,2487,649,2298,2583,8017,,,,,
10/3/2006,2452,646,2314,2579,7991,,,,,
11/3/2006,2415,643,2331,2574,7963,,,,,
12/3/2006,2379,640,2349,2567,7935,,,,,
13-03-2006,2345,637,2367,2562,7911,,,,,
14-03-2006,2309,634,2386,2556,7885,,,,,
15-03-2006,2287,631,2405,2549,7872,,,,,
16-03-2006,2279,629,2415,2542,7865,,,,,
17-03-2006,2290,627,2434,2535,7886,,,,,
18-03-2006,2254,624,2452,2528,7858,,,,,
19-03-2006,2219,622,2471,2520,7832,,,,,
20-03-2006,2185,619,2489,2513,7806,,,,,
21-03-2006,2148,617,2507,2506,7778,,,,,
22-03-2006,2113,615,2526,2499,7753,,,,,
23-03-2006,2077,613,2544,2492,7726,,,,,
24-03-2006,2041,611,2563,2484,7699,,,,,
25-03-2006,2005,607,2581,2477,7670,,,,,
26-03-2006,1983,603,2599,2470,7655,,,,,
27-03-2006,1980,600,2615,2463,7658,,,,,
28-03-2006,1975,596,2601,2455,7627,,,,,
29-03-2006,1973,593,2587,2446,7599,,,,,
30-03-2006,1968,590,2573,2437,7568,,,,,
31-03-2006,1963,587,2559,2428,7537,,,,,
1/4/2006,1958,585,2545,2419,7507,,,,,
2/4/2006,1953,583,2531,2410,7477,,,,,
3/4/2006,1948,581,2517,2401,7447,,,,,
4/4/2006,1943,579,2503,2392,7417,,,,,
5/4/2006,1938,577,2489,2383,7387,,,,,
6/4/2006,1933,575,2475,2375,7358,,,,,
7/4/2006,1926,573,2461,2366,7326,,,,,
8/4/2006,1918,571,2447,2357,7293,,,,,
9/4/2006,1911,569,2433,2348,7261,,,,,
10/4/2006,1904,567,2419,2340,7230,,,,,
11/4/2006,1896,564,2405,2331,7196,,,,,
12/4/2006,1889,561,2391,2322,7163,,,,,
13-04-2006,1882,558,2377,2313,7130,,,,,
14-04-2006,1874,555,2363,2304,7096,,,,,
15-04-2006,1867,552,2349,2294,7062,,,,,
16-04-2006,1860,549,2335,2285,7029,,,,,
17-04-2006,1853,545,2321,2276,6995,,,,,
18-04-2006,1845,543,2311,2285,6984,,,,,
19-04-2006,1838,540,2297,2276,6951,,,,,
20-04-2006,1831,537,2283,2267,6918,,,,,
21-04-2006,1824,536,2269,2259,6888,,,,,
22-04-2006,1817,535,2255,2250,6857,,,,,
23-04-2006,1810,534,2241,2241,6826,,,,,
24-04-2006,1803,533,2227,2232,6795,,,,,
25-04-2006,1795,532,2213,2223,6763,,,,,
26-04-2006,1788,531,2201,2213,6733,,,,,
27-04-2006,1781,529,2189,2204,6703,,,,,
28-04-2006,1772,527,2177,2195,6671,,,,,
29-04-2006,1763,525,2165,2186,6639,,,,,
30-04-2006,1753,523,2153,2177,6606,,,,,
1/5/2006,1744,521,2141,2168,6574,,,,,
2/5/2006,1735,519,2129,2159,6542,,,,,
3/5/2006,1726,517,2114,2150,6507,,,,,
4/5/2006,1716,515,2100,2141,6472,,,,,
5/5/2006,1707,513,2086,2132,6438,,,,,
6/5/2006,1698,511,2072,2124,6405,,,,,
7/5/2006,1689,509,2058,2115,6371,,,,,
8/5/2006,1680,507,2044,2106,6337,,,,,
9/5/2006,1671,505,2030,2097,6303,,,,,
10/5/2006,1662,503,2016,2088,6269,,,,,
11/5/2006,1653,501,2002,2080,6236,,,,,
12/5/2006,1644,498,1988,2071,6201,,,,,
13-05-2006,1635,495,1974,2062,6166,,,,,
14-05-2006,1626,492,1960,2053,6131,,,,,
15-05-2006,1617,489,1946,2047,6099,,,,,
16-05-2006,1608,486,1932,2040,6066,,,,,
17-05-2006,1600,483,1918,2033,6034,,,,,
18-05-2006,1591,480,1904,2025,6000,,,,,
19-05-2006,1582,477,1890,2019,5968,,,,,
20-05-2006,1572,474,1876,2011,5933,,,,,
21-05-2006,1561,471,1862,2004,5898,,,,,
22-05-2006,1550,468,1848,1998,5864,,,,,
23-05-2006,1539,465,1834,1989,5827,,,,,
24-05-2006,1529,462,1820,1980,5791,,,,,
25-05-2006,1518,459,1806,1971,5754,,,,,
26-05-2006,1508,456,1792,1971,5727,,,,,
27-05-2006,1500,453,1778,1977,5708,,,,,
28-05-2006,1477,450,1764,1971,5662,,,,,
29-05-2006,1473,447,1764,1964,5648,,,,,
30-05-2006,1476,444,1766,1955,5641,,,,,
31-05-2006,1420,441,1768,1946,5575,,,,,
1/6/2006,1394,439,1770,1938,5541,,,,,
2/6/2006,1369,437,1772,1930,5508,,,,,
3/6/2006,1344,435,1774,1922,5475,,,,,
4/6/2006,1319,434,1776,1948,5477,,,,,
5/6/2006,1295,433,1779,1948,5455,,,,,
6/6/2006,1273,432,1782,1941,5428,,,,,
7/6/2006,1250,431,1785,1933,5399,,,,,
8/6/2006,1227,430,1788,1924,5369,,,,,
9/6/2006,1202,429,1791,1916,5338,,,,,
10/6/2006,1177,427,1794,1908,5306,,,,,
11/6/2006,1153,425,1797,1900,5275,,,,,
12/6/2006,1130,423,1800,1892,5245,,,,,
13-06-2006,1107,420,1803,1884,5214,,,,,
14-06-2006,1088,417,1806,1876,5187,,,,,
15-06-2006,1074,414,1809,1869,5166,,,,,
16-06-2006,1051,411,1812,1859,5133,,,,,
17-06-2006,1029,408,1815,1859,5111,,,,,
18-06-2006,1007,405,1818,1849,5079,,,,,
19-06-2006,985,402,1821,1838,5046,,,,,
20-06-2006,966,399,1824,1828,5017,,,,,
21-06-2006,944,396,1827,1818,4985,,,,,
22-06-2006,922,393,1830,1808,4953,,,,,
23-06-2006,902,393,1833,1798,4926,,,,,
24-06-2006,882,394,1843,1788,4907,,,,,
25-06-2006,860,391,1846,1778,4875,,,,,
26-06-2006,839,388,1849,1769,4845,,,,,
27-06-2006,819,388,1861,1759,4827,,,,,
28-06-2006,800,389,1893,1749,4831,,,,,
29-06-2006,796,389,1896,1739,4820,,,,,
30-06-2006,794,389,1889,1729,4801,,,,,
1/7/2006,793,387,1881,1719,4780,,,,,
2/7/2006,792,385,1866,1710,4753,,,,,
3/7/2006,790,383,1851,1700,4724,,,,,
4/7/2006,789,381,1836,1691,4697,,,,,
5/7/2006,788,379,1821,1681,4669,,,,,
6/7/2006,786,377,1806,1672,4641,,,,,
7/7/2006,785,375,1791,1662,4613,,,,,
8/7/2006,783,373,1776,1653,4585,,,,,
9/7/2006,782,371,1761,1643,4557,,,,,
10/7/2006,781,369,1746,1634,4530,,,,,
11/7/2006,779,367,1731,1624,4501,,,,,
12/7/2006,778,365,1716,1615,4474,,,,,
13-07-2006,782,363,1701,1634,4480,,,,,
14-07-2006,782,361,1686,1634,4463,,,,,
15-07-2006,781,359,1671,1624,4435,,,,,
16-07-2006,779,357,1656,1615,4407,,,,,
17-07-2006,778,355,1641,1605,4379,,,,,
18-07-2006,776,353,1626,1596,4351,,,,,
19-07-2006,774,351,1611,1587,4323,,,,,
20-07-2006,761,349,1596,1578,4284,,,,,
21-07-2006,742,347,1596,1578,4263,,,,,
22-07-2006,722,345,1596,1568,4231,,,,,
23-07-2006,703,343,1596,1559,4201,,,,,
24-07-2006,683,341,1596,1550,4170,,,,,
25-07-2006,664,339,1596,1540,4139,,,,,
26-07-2006,645,337,1596,1531,4109,,,,,
27-07-2006,626,335,1596,1522,4079,,,,,
28-07-2006,607,333,1596,1522,4058,,,,,
29-07-2006,588,331,1596,1513,4028,,,,,
30-07-2006,567,329,1596,1504,3996,,,,,
31-07-2006,550,327,1596,1495,3968,,,,,
1/8/2006,531,325,1596,1486,3938,,,,,
2/8/2006,512,323,1596,1477,3908,,,,,
3/8/2006,493,321,1596,1468,3878,,,,,
4/8/2006,474,319,1596,1459,3848,,,,,
5/8/2006,455,317,1596,1450,3818,,,,,
6/8/2006,436,315,1596,1441,3788,,,,,
7/8/2006,417,313,1600,1432,3762,,,,,
8/8/2006,399,311,1600,1424,3734,,,,,
9/8/2006,381,309,1600,1414,3704,,,,,
10/8/2006,363,307,1600,1406,3676,,,,,
11/8/2006,345,306,1600,1397,3648,,,,,
12/8/2006,330,305,1600,1388,3623,,,,,
13-08-2006,317,293,1611,1379,3600,,,,,
14-08-2006,322,282,1622,1374,3600,,,,,
15-08-2006,309,271,1633,1384,3597,,,,,
16-08-2006,312,260,1644,1384,3600,,,,,
17-08-2006,297,244,1661,1388,3590,,,,,
18-08-2006,282,228,1677,1388,3575,,,,,
19-08-2006,267,212,1693,1384,3556,,,,,
20-08-2006,278,212,1692,1384,3566,,,,,
21-08-2006,298,212,1680,1374,3564,,,,,
22-08-2006,317,212,1665,1371,3565,,,,,
23-08-2006,333,211,1650,1366,3560,,,,,
24-08-2006,357,211,1635,1361,3564,,,,,
25-08-2006,385,211,1620,1356,3572,,,,,
26-08-2006,417,210,1605,1353,3585,,,,,
27-08-2006,451,210,1590,1370,3621,,,,,
28-08-2006,491,210,1575,1366,3642,,,,,
29-08-2006,527,209,1560,1361,3657,,,,,
30-08-2006,561,209,1544,1356,3670,,,,,
31-08-2006,597,209,1529,1353,3688,,,,,
1/9/2006,632,208,1514,1349,3703,,,,,
2/9/2006,665,208,1498,1345,3716,,,,,
3/9/2006,703,208,1482,1342,3735,,,,,
4/9/2006,748,208,1471,1361,3788,,,,,
5/9/2006,794,207,1455,1358,3814,,,,,
6/9/2006,840,207,1439,1354,3840,,,,,
7/9/2006,887,207,1424,1350,3868,,,,,
8/9/2006,932,207,1408,1346,3893,,,,,
9/9/2006,974,206,1392,1340,3912,,,,,
10/9/2006,1018,206,1376,1336,3936,,,,,
11/9/2006,1060,206,1361,1331,3958,,,,,
12/9/2006,1103,205,1345,1327,3980,,,,,
13-09-2006,1143,205,1329,1322,3999,,,,,
14-09-2006,1185,205,1314,1317,4021,,,,,
15-09-2006,1229,205,1304,1317,4055,,,,,
16-09-2006,1273,205,1288,1312,4078,,,,,
17-09-2006,1321,204,1273,1307,4105,,,,,
18-09-2006,1363,205,1257,1302,4127,,,,,
19-09-2006,1394,205,1241,1297,4137,,,,,
20-09-2006,1420,205,1225,1293,4143,,,,,
21-09-2006,1440,207,1210,1289,4146,,,,,
22-09-2006,1467,210,1194,1284,4155,,,,,
23-09-2006,1491,210,1178,1279,4158,,,,,
24-09-2006,1516,210,1162,1276,4164,,,,,
25-09-2006,1561,215,1170,1302,4248,,,,,
26-09-2006,1604,226,1185,1310,4325,,,,,
27-09-2006,1637,228,1190,1307,4362,,,,,
28-09-2006,1662,230,1181,1303,4376,,,,,
29-09-2006,1687,230,1165,1300,4382,,,,,
30-09-2006,1714,230,1150,1297,4391,,,,,
1/10/2006,1725,229,1134,1293,4381,,,,,
2/10/2006,1716,230,1140,1289,4375,,,,,
3/10/2006,1700,232,1156,1317,4405,,,,,
4/10/2006,1684,232,1173,1314,4403,,,,,
5/10/2006,1739,234,1190,1344,4507,,,,,
6/10/2006,1779,235,1206,1361,4581,,,,,
7/10/2006,1777,235,1223,1361,4596,,,,,
8/10/2006,1781,235,1241,1358,4615,,,,,
9/10/2006,1802,234,1259,1353,4648,,,,,
10/10/2006,1817,234,1267,1349,4667,,,,,
11/10/2006,1829,233,1284,1344,4690,,,,,
12/10/2006,1829,233,1301,1341,4704,,,,,
13-10-2006,1829,232,1318,1336,4715,,,,,
14-10-2006,1833,232,1335,1332,4732,,,,,
15-10-2006,1826,231,1352,1327,4736,,,,,
16-10-2006,1817,231,1370,1322,4740,,,,,
17-10-2006,1812,230,1387,1317,4746,,,,,
18-10-2006,1803,230,1405,1317,4755,,,,,
19-10-2006,1795,232,1422,1327,4776,,,,,
20-10-2006,1788,236,1480,1327,4831,,,,,
21-10-2006,1784,236,1500,1324,4844,,,,,
22-10-2006,1779,236,1517,1321,4853,,,,,
23-10-2006,1772,236,1534,1317,4859,,,,,
24-10-2006,1786,236,1561,1361,4944,,,,,
25-10-2006,1786,240,1606,1379,5011,,,,,
26-10-2006,1862,246,1751,1459,5318,,,,,
27-10-2006,1926,293,1795,1531,5545,,,,,
28-10-2006,2026,353,1893,1739,6011,,,,,
29-10-2006,2108,445,2099,1920,6572,,,,,
30-10-2006,2193,500,2193,2058,6944,,,,,
31-10-2006,2241,525,2210,2080,7056,,,,,
1/11/2006,2265,540,2216,2113,7134,,,,,
2/11/2006,2290,545,2210,2135,7180,,,,,
3/11/2006,2298,560,2210,2146,7214,,,,,
4/11/2006,2298,574,2210,2168,7250,,,,,
5/11/2006,2298,584,2198,2168,7248,,,,,
6/11/2006,2298,594,2185,2168,7245,,,,,
7/11/2006,2282,606,2174,2180,7242,,,,,
8/11/2006,2282,619,2185,2225,7311,,,,,
9/11/2006,2295,631,2189,2236,7351,,,,,
10/11/2006,2295,637,2182,2247,7361,,,,,
11/11/2006,2301,647,2187,2247,7382,,,,,
12/11/2006,2298,657,2175,2247,7377,,,,,
13-11-2006,2298,673,2210,2259,7440,,,,,
14-11-2006,2298,687,2227,2270,7482,,,,,
15-11-2006,2295,703,2234,2282,7514,,,,,
16-11-2006,2295,717,2252,2305,7569,,,,,
17-11-2006,2290,729,2257,2305,7581,,,,,
